"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"ALTER";"GESCHLECHT";"BILDUNG";"LAND";"LAND_2";"BLUTSPENDEVERHALTEN";"BLUTSPENDEORGANISATION";"BLUTSPENDEORGANISATION_2";"AMOTIVATION_1";"AMOTIVATION_2";"AMOTIVATION_3";"EXTERNAL_REGULATION_1";"EXTERNAL_REGULATION_2";"EXTERNAL_REGULATION_3";"INTROJECTED_REGULATION_1";"INTROJECTED_REGULATION_2";"ATTENTION_CHECK";"INTROJECTED_REGULATION_3";"IDENTIFIED_REGUALTION_1";"IDENTIFIED_REGUALTION_2";"IDENTIFIED_REGUALTION_3";"INTEGRATED_REGULATION_1";"INTEGRATED_REGULATION_2";"INTEGRATED_REGULATION_3";"INTRINSIC_REGUALTION_1";"INTRINSIC_REGUALTION_2";"INTRINSIC_REGUALTION_3";"INTENTION_1";"INTENTION_2";"INTENTION_3";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6889058";"rts6889146";"rts6889149";"rts6891057";"rts6891082";"rts6891085";"rts6891089";"rts6891115"
"1662";"0";"0";"31";"6888322";"-77";"337";"1";"22";"2";"4";"1";"-99";"1";"4";"CSL Plasma";"1";"5";"2";"6";"1";"2";"3";"2";"1";"5";"7";"7";"7";"3";"5";"2";"3";"2";"1";"5";"2";"2";"Mozilla/5.0 (Linux; Android 11; FP3 Build/8901.4.A.0022.0; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.105 Mobile Safari/537.36 Instagram 322.0.0.37.95 Android (30/11; 420dpi; 1080x2034; Fairphone; FP3; FP3; qcom; de_DE; 575346435)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6891152,6888322";"0";"0";"0";"-77";"-77";"53e7a3e7e4d8775678511466f96d77fc";"1";"0";"1710767519";"2024-03-18 13:11:59";"2024-03-18 13:17:36";"0000-00-00 00:00:00";"28";"72";"207";"209";"214";"0";"0";"302"
"1663";"0";"0";"31";"6888322";"-77";"186";"1";"33";"2";"6";"1";"-99";"1";"1";"-99";"1";"2";"4";"1";"1";"1";"1";"2";"1";"2";"3";"7";"7";"3";"5";"4";"1";"6";"5";"7";"7";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0";"https://www.surveycircle.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6889149,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"1";"0";"0";"-77";"-77";"90fe6c7d32bab109aa3143cfa5bcb710";"1";"0";"1710767897";"2024-03-18 13:18:17";"2024-03-18 13:21:23";"0000-00-00 00:00:00";"22";"58";"160";"164";"176";"0";"0";"186"
"1664";"0";"0";"31";"6888322";"-77";"123";"2";"22";"2";"5";"1";"-99";"1";"1";"-99";"3";"5";"2";"7";"7";"7";"3";"3";"1";"4";"5";"5";"6";"4";"5";"6";"5";"2";"6";"5";"5";"6";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36";"android-app://com.google.android.googlequicksearchbox/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"237ca412f2ec53d760fb3c0839167216";"1";"0";"1710768325";"2024-03-18 13:25:25";"2024-03-18 13:27:28";"0000-00-00 00:00:00";"12";"15";"104";"106";"0";"108";"0";"123"
"1665";"0";"0";"31";"6888322";"-77";"136";"3";"23";"1";"5";"1";"-99";"2";"-77";"-66";"2";"6";"7";"1";"1";"2";"6";"5";"1";"4";"6";"6";"7";"5";"6";"4";"4";"6";"1";"7";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 Instagram 320.0.2.29.98 (iPhone12,1; iOS 16_1_1; de_DE; de; scale=2.00; 828x1792; 569998124)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"1";"0";"-77";"-77";"5b6f4cb0dd117c2d2154a6fbbd5369bc";"1";"0";"1710768836";"2024-03-18 13:33:56";"2024-03-18 13:36:12";"0000-00-00 00:00:00";"19";"0";"116";"119";"0";"0";"123";"136"
"1668";"0";"0";"31";"6888322";"-77";"92";"1";"24";"1";"5";"1";"-99";"2";"-77";"-66";"1";"3";"6";"1";"1";"1";"6";"7";"1";"6";"5";"7";"7";"6";"7";"3";"3";"4";"1";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 322.1.1.25.88 (iPhone14,4; iOS 17_3_1; de_DE; de; scale=3.00; 1125x2436; 575967800)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"1fa5256d62bff6958d5ab1e176756699";"1";"0";"1710770843";"2024-03-18 14:07:23";"2024-03-18 14:08:55";"0000-00-00 00:00:00";"11";"0";"73";"74";"83";"0";"0";"92"
"1669";"0";"0";"31";"6888322";"-77";"459";"2";"24";"1";"5";"1";"-99";"1";"4";"Blutspendezentrum Suhl (ITMS)";"2";"3";"2";"5";"4";"4";"3";"4";"1";"3";"6";"7";"7";"6";"5";"5";"5";"6";"4";"5";"6";"5";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"e358edf620ff88ac20a4b36a8cbe7393";"1";"0";"1710770876";"2024-03-18 14:07:56";"2024-03-18 14:15:35";"0000-00-00 00:00:00";"171";"288";"408";"411";"0";"443";"0";"459"
"1670";"0";"0";"31";"6888322";"-77";"133";"3";"22";"1";"4";"1";"-99";"2";"-77";"-66";"1";"4";"6";"2";"1";"2";"2";"1";"1";"6";"5";"7";"6";"6";"4";"4";"3";"5";"2";"7";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"1";"0";"-77";"-77";"e3bc075d5666b38a2b380ba48f5b4e6c";"1";"0";"1710771000";"2024-03-18 14:10:00";"2024-03-18 14:12:13";"0000-00-00 00:00:00";"15";"0";"117";"120";"0";"0";"122";"133"
"1672";"0";"0";"31";"6888322";"-77";"1690";"3";"22";"1";"5";"1";"-99";"1";"1";"-99";"1";"3";"2";"1";"1";"2";"6";"5";"1";"4";"5";"7";"7";"3";"5";"6";"4";"5";"2";"3";"5";"3";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 322.1.1.25.88 (iPhone13,3; iOS 17_3_1; de_DE; de; scale=3.00; 1170x2532; 575967800)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"1";"0";"-77";"-77";"6bfc7d394138e95eb28a6f903f2440fb";"1";"0";"1710771990";"2024-03-18 14:26:30";"2024-03-18 14:54:40";"0000-00-00 00:00:00";"1561";"1564";"1652";"1655";"0";"0";"1657";"1690"
"1674";"0";"0";"31";"6888322";"-77";"179";"3";"26";"1";"7";"1";"-99";"1";"4";"Uniklinikum ";"1";"4";"1";"4";"2";"4";"5";"7";"1";"6";"7";"7";"7";"4";"5";"6";"7";"5";"5";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; SM-S901B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.105 Mobile Safari/537.36 Instagram 322.0.0.37.95 Android (34/14; 420dpi; 1080x2133; samsung; SM-S901B; r0s; s5e9925; de_DE; 575346435)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"1";"0";"-77";"-77";"776edd71a2208225b1e719ff880e6f21";"1";"0";"1710772471";"2024-03-18 14:34:31";"2024-03-18 14:37:30";"0000-00-00 00:00:00";"17";"28";"155";"158";"0";"0";"160";"179"
"1675";"0";"0";"31";"6888322";"-77";"143";"2";"23";"1";"4";"1";"-99";"2";"-77";"-66";"1";"7";"1";"1";"1";"1";"1";"4";"1";"1";"7";"7";"7";"7";"7";"7";"1";"7";"4";"1";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 322.1.1.25.88 (iPhone14,3; iOS 17_3_1; de_DE; de; scale=3.00; 1284x2778; 575967800) NW/3";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889058,6889058,6889145,6889149,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"6af59d6a9c30305c9e65a677cf8e32c6";"1";"0";"1710772493";"2024-03-18 14:34:53";"2024-03-18 14:37:16";"0000-00-00 00:00:00";"43";"0";"114";"117";"0";"132";"0";"143"
"1676";"0";"0";"31";"6888322";"-77";"287";"1";"23";"2";"4";"1";"-99";"1";"1";"-99";"3";"6";"7";"6";"5";"3";"1";"2";"1";"5";"7";"5";"7";"5";"4";"3";"7";"6";"1";"7";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D50 Instagram 322.1.1.25.88 (iPhone14,5; iOS 17_3; de_DE; de; scale=3.00; 1170x2532; 575967800) NW/3";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"61b621f83afcf20a3241926343826d15";"1";"0";"1710772781";"2024-03-18 14:39:41";"2024-03-18 14:44:28";"0000-00-00 00:00:00";"27";"32";"222";"227";"271";"0";"0";"287"
"1678";"0";"0";"31";"6888322";"-77";"146";"2";"25";"1";"5";"1";"-99";"2";"-77";"-66";"1";"5";"2";"1";"1";"1";"1";"6";"1";"4";"6";"5";"7";"4";"4";"5";"4";"5";"1";"3";"6";"4";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20G81 Instagram 322.1.1.25.88 (iPhone13,2; iOS 16_6_1; de_DE; de; scale=3.00; 1170x2532; 575967800)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889058,6889058,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"40270b0c9662b0388057a9d8f65d0b64";"1";"0";"1710774024";"2024-03-18 15:00:24";"2024-03-18 15:02:50";"0000-00-00 00:00:00";"27";"0";"113";"117";"0";"126";"0";"146"
"1679";"0";"0";"31";"6888322";"-77";"150";"1";"25";"1";"4";"1";"-99";"1";"4";"Universitätsmedizin Göttingen";"1";"5";"1";"7";"1";"1";"3";"5";"1";"5";"5";"7";"7";"4";"5";"5";"7";"6";"4";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 322.0.1.23.88 (iPhone14,2; iOS 17_3_1; en_CL; en; scale=3.00; 1170x2532; 574527546)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"99bd22dcdd463d07d62b2dcc56a5b616";"1";"0";"1710775349";"2024-03-18 15:22:29";"2024-03-18 15:24:59";"0000-00-00 00:00:00";"16";"28";"106";"109";"132";"0";"0";"150"
"1680";"0";"0";"31";"6888322";"-77";"222";"3";"25";"2";"5";"1";"-99";"2";"-77";"-66";"2";"5";"2";"1";"4";"1";"4";"5";"1";"4";"4";"7";"6";"4";"6";"4";"4";"3";"2";"2";"2";"2";"Mozilla/5.0 (Linux; Android 13; FP4 Build/TKQ1.230127.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.119 Mobile Safari/537.36 Instagram 322.0.0.37.95 Android (33/13; 400dpi; 1080x2139; Fairphone; FP4; FP4; qcom; de_DE; 575346435)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"1";"0";"-77";"-77";"8df0a362d0e9b2928d0fca5c72110352";"1";"0";"1710775901";"2024-03-18 15:31:41";"2024-03-18 15:35:23";"0000-00-00 00:00:00";"49";"0";"193";"197";"0";"0";"200";"222"
"1681";"0";"0";"31";"6888322";"-77";"119";"1";"25";"1";"5";"1";"-99";"2";"-77";"-66";"4";"6";"3";"1";"1";"2";"4";"5";"1";"3";"3";"6";"6";"3";"3";"2";"1";"5";"1";"1";"1";"1";"Mozilla/5.0 (Linux; Android 14; SM-S901B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.105 Mobile Safari/537.36 Instagram 322.0.0.37.95 Android (34/14; 480dpi; 1080x2115; samsung; SM-S901B; r0s; s5e9925; de_DE; 575345777)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"0ff0478bc3b6f6c1c3381dee33f9f420";"1";"0";"1710775911";"2024-03-18 15:31:51";"2024-03-18 15:33:50";"0000-00-00 00:00:00";"13";"0";"92";"95";"105";"0";"0";"119"
"1683";"0";"0";"31";"6888322";"-77";"172";"2";"21";"1";"4";"1";"-99";"1";"3";"-99";"3";"6";"1";"5";"5";"1";"2";"5";"1";"3";"3";"7";"5";"4";"6";"2";"2";"6";"1";"2";"4";"2";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 322.1.1.25.88 (iPhone13,3; iOS 17_3_1; de_DE; de; scale=3.00; 1170x2532; 575967800)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"b87db3542a2bc1d10f7494680114b7bb";"1";"0";"1710778143";"2024-03-18 16:09:03";"2024-03-18 16:11:55";"0000-00-00 00:00:00";"28";"34";"132";"136";"0";"145";"0";"172"
"1684";"0";"0";"31";"6888322";"-77";"167";"2";"29";"1";"5";"1";"-99";"1";"1";"-99";"1";"5";"3";"6";"2";"4";"1";"4";"1";"5";"6";"7";"6";"3";"4";"7";"5";"4";"1";"7";"7";"7";"Mozilla/5.0 (Linux; Android 13; SM-A536B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.105 Mobile Safari/537.36 Instagram 322.0.0.37.95 Android (33/13; 450dpi; 1080x2177; samsung; SM-A536B; a53x; s5e8825; de_DE; 575345900)";"https://www.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"a70ced34bec3e98fffcd5b838c407bda";"1";"0";"1710778855";"2024-03-18 16:20:55";"2024-03-18 16:23:42";"0000-00-00 00:00:00";"17";"35";"132";"136";"0";"155";"0";"167"
"1685";"0";"0";"31";"6888322";"-77";"119";"1";"24";"1";"6";"1";"-99";"1";"1";"-99";"2";"3";"3";"3";"5";"3";"5";"5";"1";"5";"6";"6";"7";"3";"4";"3";"2";"2";"3";"3";"5";"5";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 322.1.1.25.88 (iPhone11,8; iOS 17_3_1; de_DE; de; scale=2.00; 828x1792; 575967800)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"3dcabea46adad50cff9873207a532f82";"1";"0";"1710778868";"2024-03-18 16:21:08";"2024-03-18 16:23:07";"0000-00-00 00:00:00";"16";"19";"92";"95";"104";"0";"0";"119"
"1686";"0";"0";"31";"6888322";"-77";"140";"3";"25";"1";"5";"1";"-99";"2";"-77";"-66";"5";"5";"5";"1";"1";"1";"1";"2";"1";"2";"5";"7";"7";"2";"2";"2";"2";"2";"1";"2";"2";"2";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 322.1.1.25.88 (iPhone15,4; iOS 17_3_1; de_DE; de; scale=3.00; 1179x2556; 575967800) NW/3";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"1";"0";"-77";"-77";"9224003f30d5ee577de3a676d65ae4f7";"1";"0";"1710779433";"2024-03-18 16:30:33";"2024-03-18 16:32:53";"0000-00-00 00:00:00";"15";"0";"121";"124";"0";"0";"126";"140"
"1687";"0";"0";"31";"6888322";"-77";"144";"3";"20";"1";"4";"1";"-99";"2";"-77";"-66";"2";"5";"4";"1";"2";"1";"5";"3";"1";"4";"5";"7";"7";"3";"5";"4";"2";"5";"1";"5";"5";"5";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20D67 Instagram 312.0.1.19.124 (iPhone14,5; iOS 16_3_1; de_DE; de; scale=3.00; 1170x2532; 548339486)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"0";"0";"-77";"-77";"9a3e448c575692175f277494b3ef4fad";"1";"0";"1710780370";"2024-03-18 16:46:10";"2024-03-18 16:48:34";"0000-00-00 00:00:00";"19";"0";"125";"127";"0";"0";"128";"144"
"1688";"0";"0";"31";"6888322";"-77";"159";"2";"21";"1";"4";"1";"-99";"1";"4";"Uniklinik Bonn";"1";"3";"1";"1";"1";"4";"6";"7";"1";"7";"7";"7";"7";"7";"5";"6";"7";"6";"4";"7";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 322.1.1.25.88 (iPhone12,1; iOS 17_3_1; de_DE; de; scale=2.00; 828x1792; 575967800)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"47f3114c4012f6546a6712b720cd586d";"1";"0";"1710781324";"2024-03-18 17:02:04";"2024-03-18 17:04:43";"0000-00-00 00:00:00";"16";"25";"106";"108";"0";"145";"0";"159"
"1689";"0";"0";"31";"6888322";"-77";"217";"1";"22";"1";"4";"1";"-99";"1";"4";"Haema";"6";"2";"2";"2";"2";"2";"3";"5";"1";"4";"6";"7";"7";"5";"6";"4";"2";"3";"3";"3";"4";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"dbfb651a94d078a01b2a886828fd8355";"1";"0";"1710783449";"2024-03-18 17:37:29";"2024-03-18 17:41:06";"0000-00-00 00:00:00";"18";"43";"168";"172";"193";"0";"0";"217"
"1690";"0";"0";"31";"6888322";"-77";"198";"1";"22";"1";"4";"1";"-99";"1";"1";"-99";"2";"3";"1";"3";"1";"5";"5";"5";"1";"6";"7";"7";"7";"6";"6";"5";"6";"2";"4";"4";"6";"6";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 322.1.1.25.88 (iPhone15,4; iOS 17_3_1; en_DE; en; scale=3.00; 1179x2556; 575967800)";"https://www.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"b53bbc3f5a7b88664dee04d78f037b03";"1";"0";"1710783563";"2024-03-18 17:39:23";"2024-03-18 17:42:41";"0000-00-00 00:00:00";"30";"33";"149";"151";"161";"0";"0";"198"
"1691";"0";"0";"31";"6888322";"-77";"785";"3";"21";"1";"4";"1";"-99";"2";"-77";"-66";"6";"5";"7";"1";"1";"1";"1";"2";"1";"1";"3";"7";"7";"4";"1";"2";"4";"3";"2";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20A362 Instagram 322.1.1.25.88 (iPhone14,5; iOS 16_0; de_DE; de; scale=3.00; 1170x2532; 575967800)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"0";"0";"-77";"-77";"9d6e61a38456c3dbe33c06a8ade0384b";"1";"0";"1710783929";"2024-03-18 17:45:29";"2024-03-18 17:58:34";"0000-00-00 00:00:00";"15";"0";"769";"772";"0";"0";"774";"785"
"1692";"0";"0";"31";"6888322";"-77";"174";"3";"25";"1";"5";"1";"-99";"2";"-77";"-66";"2";"5";"2";"2";"1";"3";"3";"5";"1";"4";"5";"5";"7";"2";"5";"4";"4";"4";"2";"4";"5";"5";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 322.1.1.25.88 (iPhone12,1; iOS 17_3_1; de_DE; de; scale=2.00; 828x1792; 575967800)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6891077,6891084,6891088,6891089,6891115,6888322";"0";"1";"0";"-77";"-77";"99435de3b2879dcbb292a5eec45fe7c9";"1";"0";"1710784133";"2024-03-18 17:48:53";"2024-03-18 17:51:47";"0000-00-00 00:00:00";"17";"0";"133";"152";"0";"0";"154";"174"
"1693";"0";"0";"31";"6888322";"-77";"352";"2";"26";"1";"6";"1";"-99";"1";"1";"-99";"5";"3";"2";"1";"4";"3";"2";"5";"1";"7";"6";"7";"7";"4";"5";"5";"5";"5";"4";"5";"6";"4";"Mozilla/5.0 (Linux; Android 10; EML-L29 Build/HUAWEIEML-L29; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.105 Mobile Safari/537.36 Instagram 322.0.0.37.95 Android (29/10; 480dpi; 1080x2031; HUAWEI; EML-L29; HWEML; kirin970; de_DE; 575346204)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"ed51a03271cfbbd07fcbd36f5e1a2d75";"1";"0";"1710784172";"2024-03-18 17:49:32";"2024-03-18 17:55:24";"0000-00-00 00:00:00";"19";"76";"309";"313";"0";"325";"0";"352"
"1694";"0";"0";"31";"6888322";"-77";"127";"1";"31";"1";"6";"1";"-99";"1";"4";"Klinik";"3";"5";"7";"1";"1";"2";"4";"5";"1";"5";"7";"7";"6";"5";"7";"5";"4";"6";"2";"1";"7";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 309.1.1.28.108 (iPhone14,6; iOS 17_3_1; de_DE; de; scale=2.00; 750x1334; 537288535)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"1";"0";"0";"-77";"-77";"beb3be580a70085dbf45ee8d689ae61e";"1";"0";"1710785731";"2024-03-18 18:15:31";"2024-03-18 18:17:38";"0000-00-00 00:00:00";"16";"24";"103";"106";"114";"0";"0";"127"
"1695";"0";"0";"31";"6888322";"-77";"105";"2";"25";"1";"4";"1";"-99";"2";"-77";"-66";"1";"1";"7";"1";"1";"1";"1";"1";"1";"1";"1";"7";"7";"1";"7";"1";"1";"1";"1";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 Instagram 322.1.1.25.88 (iPhone13,3; iOS 16_1_1; de_DE; de; scale=3.00; 1170x2532; 575967800)";"https://www.instagram.com/";"0";"0";"-66";"0";"6889058,6889058,6889058,6889145,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"0e51d763062f99c1a4d7deca62f8de9d";"1";"0";"1710787033";"2024-03-18 18:37:13";"2024-03-18 18:38:58";"0000-00-00 00:00:00";"20";"0";"81";"83";"0";"92";"0";"105"
"1696";"0";"0";"31";"6888322";"-77";"186";"1";"25";"1";"5";"1";"-99";"1";"1";"-99";"1";"2";"1";"1";"2";"1";"4";"6";"1";"7";"3";"7";"7";"4";"6";"5";"2";"5";"2";"7";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 323.0.3.23.54 (iPhone14,7; iOS 17_3_1; de_DE; de; scale=3.00; 1170x2532; 577210397)";"https://l.instagram.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"05f14e558e0318c7303b3c0e2cb68ee1";"1";"0";"1710787870";"2024-03-18 18:51:10";"2024-03-18 18:54:16";"0000-00-00 00:00:00";"19";"25";"148";"150";"166";"0";"0";"186"
"1697";"0";"0";"31";"6888322";"-77";"198";"2";"58";"1";"4";"1";"-99";"1";"1";"-99";"5";"6";"4";"1";"1";"1";"1";"1";"1";"1";"3";"7";"7";"2";"1";"1";"5";"1";"1";"5";"5";"5";"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G950F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/23.0 Chrome/115.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"0";"0";"-77";"-77";"cfcc9f24899d1a4cc46826219f128b0c";"1";"0";"1710788694";"2024-03-18 19:04:54";"2024-03-18 19:08:12";"0000-00-00 00:00:00";"24";"32";"164";"169";"0";"178";"0";"198"
